Date,use [kW]_x,gen [kW]_x,KitchenDenLights [kW],MasterBedBathLights [kW],MasterOutlets [kW]_x,DenOutdoorLights [kW],DenOutlets [kW],RearBasementLights [kW],KitchenOutletsEast [kW],KitchenOutletsSouth [kW],DishwasherDisposalSinkLight [kW],Refrigerator [kW],Microwave [kW],OfficeLights [kW],use [kW]_y,gen [kW]_y,ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW],DiningRoomOutlets [kW],MudroomOutlets [kW],MasterBathOutlets [kW],GarageOutlets [kW],BasementOutdoorOutlets [kW],use [kW],gen [kW],FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW]_y,MasterLights [kW],DuctHeaterHRV [kW]
2015-09-07,0,0,3.507905556999998,1.614061103,0.8504200000000004,0.05466666399999999,0.020790002,0.18138777699999997,2.413266669,1.3643288940000002,7.958555555000004,8.518134445,1.64014778,8.107103332,0,0,1.7954194450000007,0.16217222500000003,0.3000627799999999,0.08155666900000003,0.6026688880000003,0.22721944400000002,0.3489800030000001,4.512919998999999,0,0,11.438636663999999,4.468084447,0.04838888899999999,0.037819998,0.009920555999999999,0.0077738880000000005,0.5260583309999999,0.252763328,0.548336114,0.709543888,1.1510438900000002
2015-09-08,0,0,3.2732188879999997,0.6953311089999998,0.8389711089999999,0.05225777299999998,0.020687776999999994,0.18044221800000004,1.3691866699999997,1.3109955609999995,4.516438887999999,7.325984444000002,0.482890001,6.150027780999998,0,0,0.19137666399999997,0.16303167,0.31704166699999997,0.08915888899999998,0.6692650010000001,0.23131777500000003,0.32086278,0.029281667,0,0,10.681633335000006,4.382308337,0.049208331999999994,0.03935888800000001,0.011199444999999999,0.0061288900000000006,0.522782224,0.24927000100000007,0.482471114,0.6862088900000001,1.106013334
2015-09-09,0,0,2.7811688889999995,1.8289066710000004,0.9310722210000001,0.052267774,0.020781114999999985,0.18328444500000002,1.340081113000001,0.8909877820000005,4.338298890000001,6.618655551000001,0.7964333300000003,5.422798889000001,0,0,3.5949422190000004,0.15875166899999998,0.2796600000000001,0.10710444399999998,0.9187155559999999,0.23100722099999996,0.335633333,0.028830002,0,0,13.415027776999997,4.473025554000002,0.057733887000000005,0.03208833600000001,0.011118330999999995,0.007704446999999997,0.5295372220000001,0.30546388799999996,0.47562110900000004,0.7157944430000002,1.076250555
2015-09-10,0,0,6.316411111000001,0.6562477799999998,0.9007233329999998,0.05070999299999999,0.022367778,0.181211111,1.3132922210000009,2.298196668000001,4.535785555,7.521083334999999,0.8515733309999999,9.673284444000004,0,0,0.18942333400000005,0.16268389100000002,0.4044761110000001,0.08651222299999997,0.7450683330000001,0.23292666799999995,0.35243222199999996,0.029337224999999998,0,0,14.914550000000002,4.445921109000001,0.047707772999999995,0.043739442,0.012437781000000002,0.006754995000000001,0.533046113,0.2784938880000001,0.47458777799999985,0.697312777,1.1224972210000002
2015-09-11,0,0,3.558306666999999,1.8904855559999996,0.8439966640000002,0.053181116,0.021798889999999998,0.181018887,1.284183332999999,1.4404100010000003,4.371234446,7.513587776,0.485404445,6.114819998,0,0,0.18821777700000006,0.16317889000000005,0.34595777499999997,0.086403332,0.6755683380000003,0.288217777,0.3240944450000001,0.029257221999999996,0,0,14.876858335000001,4.365722776000002,0.044943891000000014,0.039570558000000006,0.012085553999999998,0.006759444999999998,0.5063994449999999,0.270267782,0.4666199990000001,0.694847777,1.1765155569999999
2015-09-12,0,0,5.037093336,2.2503488880000004,0.8449988899999998,0.05947667000000001,0.024188891000000007,0.19285444400000007,1.9665022250000004,2.3944966679999995,9.05531889,7.443247778,0.838272221,8.857961106000001,0,0,4.02002889,8.856650554000002,0.505361669,0.08499277799999999,0.5116772219999999,1.1053888919999997,0.342824999,0.026259442999999997,0,0,7.942500558999999,4.617110554,0.037285003,0.03919166300000001,0.011949443999999997,0.005769444999999999,0.549798326,0.257813887,0.543182221,0.7158566640000001,1.2121599960000005
2015-09-13,0,0,8.219852219000002,4.116351109,0.84456556,0.055181115,0.02257888399999999,0.18883333400000005,1.3156800050000006,1.924014441,6.6083688899999995,8.709104449,1.7242477789999995,8.678218891,0,0,4.248524444,1.8201883349999994,0.5927322199999998,0.08695944400000001,0.7925883309999998,0.499269999,0.32321721999999997,0.028053335000000002,0,0,14.160560556999997,4.3062705569999995,0.038884445000000004,0.041413889999999995,0.011517779000000002,0.007136109000000001,0.5469516689999999,0.31962056,0.5614922200000001,0.7252122240000001,1.1631405570000002
2015-09-14,0,0,5.005012218,2.1578044460000005,1.5929344430000003,0.053386672,0.022857776,0.179463334,1.2185833339999999,2.1535500040000017,5.288341106,7.363337779000002,0.48423888900000006,5.911821111,0,0,1.3556716619999998,0.18058222200000001,0.43209111000000006,0.5124377760000001,0.8678577790000002,0.3090194450000001,0.32709944499999993,0.028906114000000004,0,0,12.067412776000001,4.437486669,0.031180001000000006,0.061294446,0.012613890000000003,0.00686611,0.513158885,0.33362777699999996,0.9965305519999997,0.7029638900000001,1.4921116680000004
2015-09-15,0,0,3.8996077789999997,1.1715511060000006,0.8563655559999999,0.05247777900000002,0.02282666699999999,0.181227775,1.2284777799999993,1.4138033309999998,3.1743244429999997,7.329687775000002,0.4594388870000002,5.377327776000001,0,0,0.17818555700000002,0.18342555400000005,0.29852555799999997,0.08695221699999998,0.7410166710000002,0.23133777800000002,0.319902779,0.029310003000000005,0,0,6.496109448000001,4.590847222000001,0.022169441999999998,0.045748332999999995,0.008263332,0.004260556000000001,0.533425555,0.2672372190000001,0.4936222209999999,0.6886899989999999,1.3178694410000003
2015-09-16,0,0,3.9094722189999995,2.246451115999999,0.8437099979999999,0.05187332999999999,0.021894443000000003,0.181193328,1.3330622239999999,1.9638477820000002,3.759373333,7.048868890000001,0.868801113,5.243845553,0,0,0.17824666800000002,0.18382833,0.26540721999999994,0.08620222200000001,0.6741016649999998,0.231725553,0.314244446,0.029159444999999996,0,0,11.921443335000001,4.345306666000002,0.03861000299999999,0.04168944399999999,0.010828889,0.005753334999999999,0.514824445,0.270985557,0.48201166799999995,0.7004294409999998,1.220189443
2015-09-17,0,0,2.9676588900000014,1.8127388900000003,0.8491255540000001,0.06991778400000002,0.021818891,0.18263443999999993,1.3768566679999992,2.6439244500000005,4.150583333000001,7.896138882999998,0.499133334,9.772154447999998,0,0,0.17886277600000003,0.183982222,0.2937405550000001,0.08600667000000002,0.5299788870000001,0.233584444,0.349551667,0.029199446999999993,0,0,10.597691111000001,4.465293889000001,0.03624055600000001,0.06201721899999999,0.009369445,0.005647223,0.5209038879999998,0.25932666800000004,0.47556389,0.6924222229999999,1.1104588900000003
2015-09-18,0,0,2.360019997999999,1.8511777759999992,0.8513833359999998,0.06062444700000001,0.021524444000000004,0.181600001,1.2989488910000002,2.458325555000001,4.074151112000002,8.743871111999994,0.8035122210000002,6.001303335999998,0,0,0.17936499999999997,0.18381278099999998,0.39792889100000006,0.08730833200000002,0.7891316650000001,0.23144555800000005,0.3095272220000001,0.029155553000000004,0,0,10.702540000000003,4.396009442,0.040184447,0.042882777,0.009264999000000001,0.0029283330000000004,0.496138889,0.24187499699999998,0.46336055600000015,0.6895077760000001,0.005742220999999999
2015-09-19,0,0,4.048496669,1.6305011109999998,0.8140066720000003,0.05806333499999999,0.025221110999999984,0.1865344429999999,1.3603766690000008,0.5280744469999998,2.582865556999999,6.881732221999998,0.549538893,8.905723333999996,0,0,0.172379442,6.853239444999998,0.42607888699999996,0.08545722200000003,0.4788250000000001,0.8471005570000002,0.37075055800000006,0.026997225000000003,0,0,10.483955002,4.315310558000001,0.037419444,0.040231108999999994,0.007290001,0.004443891000000001,0.5171677779999999,0.27836611199999994,0.5044861119999999,0.7057377750000001,0.010531112
2015-09-20,0,0,3.6753777750000003,0.5182466749999999,0.9952788890000003,0.05280666600000001,0.024148891,0.18763444599999995,1.4721533360000003,2.471501108,6.338053326,7.566382222,1.6977122219999996,9.618773333999998,0,0,1.9896561120000007,4.329796664999999,0.323104446,0.08603222099999998,0.35198277599999994,0.6825916659999999,0.3562149940000002,0.027891111000000003,0,0,10.594563884999998,4.50706222,0.027530555999999998,0.045342778000000014,0.007627778000000001,0.0035455590000000006,0.5442250000000001,0.3228577800000001,0.524884445,0.7029900019999998,0.005683329
2015-09-21,0,0,3.793267778,0.7889188899999995,0.910419997,0.053013334,0.022541111000000003,0.18162222499999997,1.4204133359999997,2.7302288870000004,4.847076669,7.9630955609999985,0.8062688869999999,7.403273328,0,0,0.18623055300000002,0.18321167100000005,0.380148888,0.086937781,0.6679494439999996,0.231814447,0.35086333100000006,0.028961113999999993,0,0,2.5538750000000006,4.335341111999999,0.004000002999999999,0.04935111399999999,0.002413333,0.000774448,0.5322027779999999,0.24785667000000003,0.48793777699999996,0.678384999,0.001332221
2015-09-22,0,0,3.1922033350000003,0.5941600050000002,0.928807779,0.05067333600000002,0.021991111999999986,0.18096444199999992,1.6220977729999988,1.9200355590000004,5.592181108000001,6.1352211059999995,1.187609996,6.468325553999998,0,0,0.18468111199999998,0.183053891,0.4966533319999999,0.08577667,0.4498627789999998,0.231586666,0.3262844450000001,0.028997784999999995,0,0,5.248028893,4.189426114,0.011636667,0.048288891,0.0038805579999999992,0.0015794440000000002,0.5246605539999999,0.337194446,0.4784822239999999,0.678093333,0.001840554
2015-09-23,0,0,4.555702226000002,0.5928277800000004,0.8816333349999997,0.055474445,0.023379997999999996,0.18040444800000005,1.3305133379999996,2.18723111,0.41326444399999995,6.151570001,1.9753966649999997,7.2108611110000025,0,0,0.18536499900000006,0.18304610999999998,0.45771611199999995,0.08690833299999999,0.615927221,0.23208666899999994,0.31275555400000005,0.029103887999999998,0,0,7.812445555999998,4.400916110999999,0.019072775999999993,0.049916112000000006,0.005011665000000003,0.0018599969999999997,0.519962222,0.269126673,0.48790222199999994,0.6770805570000001,0.002273336999999999
2015-09-24,0,0,4.3206177750000005,1.1050477800000003,0.8571966660000002,0.05182222199999999,0.022332222000000002,0.18155222200000007,1.4232999989999995,1.2961188900000002,5.657803334999999,7.4957333340000005,0.7636899960000003,9.302565556000003,0,0,0.18702555499999995,0.18298277500000004,0.4161244429999998,0.08639666600000002,0.629394998,0.23261277900000008,0.356463334,0.029261113,0,0,8.370603334999998,4.272313890999999,0.027486113000000003,0.046763887999999997,0.007111666000000001,0.002340556,0.5230138879999998,0.2588649990000001,0.48747222100000004,0.6957033330000002,0.004352777
2015-09-25,0,0,3.6834755550000002,0.554518886,0.827835561,0.05165666599999998,0.022804445999999992,0.18270555000000002,1.3669222189999992,2.4003322220000003,4.099840003000001,7.173800003000001,0.7884877720000001,7.156025560000004,0,0,0.18844555500000004,0.18307277799999996,0.319054444,0.08715778000000002,0.5859172240000001,0.23208333299999995,0.34446722299999993,0.029551666999999983,0,0,7.851014444999999,4.399010001000001,0.019027218000000005,0.050129441000000004,0.005379444,0.002057224,0.5334888899999999,0.2818611099999999,0.4941705620000001,0.6831872229999999,0.0023833340000000004
2015-09-26,0,0,2.8875533359999994,1.8065300000000004,0.8906011070000001,0.054385557,0.025015552000000017,0.373712223,1.2587077810000002,1.4169688870000006,6.565363336999996,6.469575558999998,1.1227855589999995,7.9507744460000005,0,0,0.182171109,6.0698216689999995,0.372546111,0.08607000100000002,0.6152766650000001,0.7952433369999999,0.39904888600000005,0.027686665000000006,0,0,10.500243334,4.280229449000001,0.026788885999999994,0.052139444,0.00793111,0.0025316679999999995,0.5236294429999999,0.28279555500000003,0.4895716660000001,0.694088888,0.003088334
2015-09-27,0,0,5.2356488930000005,1.6041488900000005,0.8396033340000002,0.07935777399999999,0.024191110000000005,0.1853222240000001,2.4195066659999984,2.063758887,4.523748887,7.874024441000002,0.9932300000000001,7.928786665999999,0,0,0.18381166899999998,3.1923099980000007,0.41195222099999995,0.088033332,0.9864616599999999,0.5679822190000001,0.29080611100000003,0.028254442,0,0,2.605438333,4.353416665999999,0.003701665,0.074753331,0.0032849999999999984,0.0009033390000000001,0.5240094429999999,0.3056155550000001,0.5010233359999998,0.7968933349999999,0.001661663
2015-09-28,0,0,4.676021111000002,1.245751115999999,1.5084466680000002,0.05123111599999999,0.4748055570000002,0.18144667099999995,1.3579755580000004,2.3308055569999997,4.57741,10.783890000999998,1.587911114,7.556081117999998,0,0,0.18228388699999998,0.18254833599999998,0.3093650009999999,0.3244811109999999,1.1177661110000001,0.446153889,0.32386222100000006,0.028913885999999993,0,0,5.34765,4.194381665000001,0.011589998,0.05925833500000002,0.004196668,0.0019438900000000002,0.6665583339999999,0.36595166800000006,0.362986668,0.7167872230000002,0.0019322229999999998
2015-09-29,0,0,4.605,2.0342788890000008,0.842154438,0.04942666499999999,0.022161110999999983,0.18368999700000008,1.2090233350000006,1.4267388859999999,2.9804122259999994,8.186659997,1.4125855570000005,7.1261488900000005,0,0,3.2815555560000003,0.17981833200000003,0.31374389,0.08598778,0.6008516679999999,0.23239444600000006,0.32479278000000006,0.028794998000000006,0,0,14.542007776,3.880843887,0.033488331999999996,0.043194446,0.006739443000000001,0.004158894,0.520015558,0.3211766700000001,0.47876666300000004,0.7233694439999999,0.008035004999999998
2015-09-30,0,0,4.754165556000001,1.8229022220000006,0.9994955589999999,0.05837778199999998,0.024164444999999993,1.1961688930000003,1.3631411139999998,2.5515188859999993,5.540337771000002,5.994094442999999,0.8635100010000001,7.712782226000001,0,0,0.17099888900000002,12.558014444000001,0.32902666599999997,0.08525111199999999,0.6577433339999998,1.1865888850000001,0.354310558,0.025839997,0,0,14.636215001999998,4.081370001000001,0.036345555,0.04525333300000001,0.009979446000000003,0.004194444,0.561692224,0.354200552,0.46833055800000006,0.7089377769999999,0.005673334000000001
2015-10-01,0,0,3.6107166639999995,1.0933822199999998,0.9061677789999997,0.05541000000000001,0.02231889099999999,2.541044443,1.3762622180000006,1.212045554,2.497203332,5.840128888,0.6557755540000002,9.351005552,0,0,0.17734333200000002,3.833492776,0.408825555,0.086302779,0.676815555,0.6413938880000001,0.3576316620000001,0.028130002999999997,0,0,3.9106866670000002,3.864926664,0.0074699990000000015,0.05121777499999999,0.0035155539999999997,0.0009911089999999998,0.5496944479999998,0.261956671,0.493915557,0.7000933349999997,0.001621668
2015-10-02,0,0,5.751954442999999,1.224048891,0.9583711109999998,0.31653333300000003,0.022183330999999994,0.1884488849999999,1.3616000029999997,1.2672333339999997,4.641988889,8.324044442000002,1.0739955579999998,6.878521110999998,0,0,0.17671499899999998,6.783783887,0.45342944300000015,0.08934277599999997,1.017329444,4.031976112,0.36732222200000003,0.027060554,0,0,2.8656127769999995,3.8003400019999996,0.004123890999999999,0.04922222000000001,0.0040883329999999996,0.0009438930000000001,0.5235488880000001,0.3063138879999999,0.4915866660000001,0.7100138880000001,0.00173389
2015-10-03,0,0,6.957987780000001,1.6678033369999992,1.0933444409999997,0.06219555400000002,0.026402226999999993,0.22563888999999995,3.226753333,3.2336711069999993,9.499075556,10.031439995000001,0.5593744419999999,8.387194441999998,0,0,0.181959443,6.0497955559999985,0.4145166660000001,0.08733055500000002,0.7850688870000003,0.8171738920000001,0.36077388999999993,0.02721444299999999,0,0,2.798517225,4.030631666,0.003931110000000001,0.04921222200000001,0.004260557000000001,0.0011561139999999998,0.6019166640000001,0.3751233360000001,0.620121666,0.7346383279999998,0.0016977799999999994
2015-10-04,0,0,6.965366669000001,1.2395444419999997,1.135288888,0.25569333199999994,0.026941107000000002,0.190042225,2.42512111,2.6022588899999994,8.062582222999998,11.544026665999999,0.5407522259999998,7.663988890999999,0,0,0.1779038870000001,10.098016107999998,0.504355,0.08792389000000003,0.9393266639999998,1.6361505559999998,0.30267055699999995,0.025084994,0,0,2.7219183360000003,3.8410538880000007,0.0036105549999999997,0.331532223,0.004600002,0.0011405579999999998,0.5620544459999999,0.2969683309999999,0.519514448,0.7182605580000002,0.001861111
2015-10-05,0,0,3.6837711070000005,0.5859455520000001,0.985802225,0.055710001,0.023652223000000007,0.21442666699999988,1.6228866680000005,2.329674451,4.193291108,7.795105559999999,1.0234955539999997,7.147635556000002,0,0,0.18260722100000001,4.147667776,0.33496278,0.086791669,0.6580538910000004,0.49019277499999997,0.34994778200000004,0.028071668,0,0,2.749488889,3.7830327759999998,0.0035699989999999995,0.31237222499999995,0.0030222219999999998,0.0007077779999999999,0.5171255540000002,0.28780500200000003,0.4830183350000001,0.6864549980000001,0.0014933320000000002
2015-10-06,0,0,4.758071111,0.7587433339999997,1.0037977740000001,0.05356667500000001,0.024089997000000012,0.18218221900000015,1.3606466689999999,0.8949511060000003,3.805398887999999,7.626451110999999,2.113894449,6.618719999999998,0,0,0.18536833200000002,0.954477221,0.445376669,0.08697666700000002,0.668080002,0.23269055699999996,0.33139611299999994,0.029053332999999997,0,0,3.0762333349999995,3.7021661090000006,0.004333331999999998,0.05206000000000001,0.0027205549999999995,0.0006744470000000003,0.526842778,0.3549794460000001,0.499253336,0.7002833350000002,0.0015227819999999999
2015-10-07,0,0,3.4759388889999987,0.9745277760000001,0.9685199989999999,0.5100200029999999,0.023027772999999994,0.18152666499999995,1.4222733370000005,2.2292988909999996,2.5119211089999998,7.490505554000001,1.8955566670000006,7.120681107000003,0,0,0.186131111,0.18315555599999997,0.5240994450000002,0.087742224,0.682714444,0.232244444,0.34978444399999997,0.029380554,0,0,10.122313889,3.9731266649999992,0.025203333,0.04741833299999998,0.006702221000000001,0.0022233399999999994,0.5239599979999999,0.307081111,0.47141166700000003,0.7043183310000003,0.002757223
2015-10-08,0,0,7.133353332000001,0.6049911129999997,0.9545777719999999,0.05559555299999999,0.02346333500000001,0.272202219,2.6712955499999995,0.9169044399999997,6.063718893,6.649943333,0.49421222999999986,9.881393331000002,0,0,0.18745722299999998,0.18243833299999998,0.604468337,0.08710610899999999,0.993215557,0.23279944500000008,0.360910002,0.029139448,0,0,2.670128886,3.788143889000001,0.0034683329999999997,0.22279000100000004,0.003158334999999999,0.0008266690000000001,0.504574442,0.3082438870000001,0.5073644429999999,0.7267277760000002,0.0015372199999999995
2015-10-09,0,0,7.444772220000001,0.5972200010000001,0.8593377789999996,0.12727444200000002,0.022935553,0.1863977740000001,2.7118222189999996,1.4435188849999998,4.724626667999999,8.527205555999997,0.8447244439999997,7.546283333999997,0,0,2.3837438890000002,2.532515001999999,0.43497166699999984,0.10573222300000001,0.6044927770000001,3.810176114,0.326525556,0.026845002999999996,0,0,9.372204448,3.780137225,0.023061112999999998,0.07527055200000003,0.0077955540000000005,0.002683891,0.5614027760000002,0.2599677779999999,0.3996338910000001,0.732427779,0.0031250030000000003
2015-10-10,0,0,6.488355557000001,0.567165556,0.8405855579999999,0.05438333500000002,0.025377781,0.19021111200000013,2.988053334,1.605333328,3.522696669000001,5.978143333000004,1.1266166680000007,7.154064440000001,0,0,0.18143278000000002,7.162968884999997,0.39836166599999995,0.08608944400000001,0.5878288910000001,0.8261194449999999,0.35998222100000005,0.027231669,0,0,4.100382219999999,3.8022972229999996,0.007805553999999998,0.22867055300000003,0.0048538910000000025,0.0014638920000000003,0.5493527759999999,0.300890001,0.5368911129999999,0.693798886,0.0020083369999999994
2015-10-11,0,0,4.660428885000001,0.5568733320000001,0.9723711100000001,0.09350555600000002,0.023725554999999995,0.18492111199999994,7.724475554999999,2.7210855519999986,6.496366668,8.232088889,1.6798944399999995,6.514201115999997,0,0,1.8893716699999994,2.0396266690000004,0.4467205559999999,0.08694055500000002,0.6961505520000002,0.4991383340000001,0.3076016630000001,0.027996667000000003,0,0,2.945355557,3.939837223000001,0.0043255520000000025,0.250512781,0.003912776999999998,0.0009827790000000002,0.5400938900000001,0.258689445,0.49886111299999997,0.7006638870000002,0.0017183310000000002
2015-10-12,0,0,5.472938891999999,1.3377199989999993,1.537805556000001,0.05895889100000002,1.3878899970000007,0.18302222199999998,2.536952221000002,2.872294446000001,4.800582221,7.332368890999997,0.6774255530000001,7.517745557999999,0,0,0.18282833099999998,0.34704555800000003,0.6884077799999999,0.7685883330000001,0.7371811099999999,0.23280111199999998,0.36134222099999996,0.029180554999999993,0,0,2.71225389,3.762358889999999,0.0037905540000000002,0.28358389000000006,0.003900001999999999,0.0020005559999999997,0.520888334,0.30436444499999993,0.9806888869999999,0.686692219,0.0017705539999999997
2015-10-13,0,0,4.938455554000001,1.137186666,0.8582188879999998,0.05896444400000002,0.024332224,0.18816777900000003,1.6111911109999995,2.1761466670000007,2.558482223,7.629651109000002,2.1956911060000004,6.766627776000001,0,0,0.172318892,6.927808333999999,0.31678666900000013,0.08728333399999999,0.76260056,0.8425538869999999,0.330043334,0.027162774,0,0,9.261639447000002,3.7599783349999996,0.022906669,0.06764666800000001,0.0069905570000000005,0.0022988919999999994,0.5280283340000003,0.329446667,0.48832444599999997,0.697061111,0.002881111999999999
2015-10-14,0,0,3.942165552999999,1.0879755580000003,0.8552055559999999,0.05895777800000001,0.023957780999999994,0.18469000199999994,1.4301122200000003,2.5319722189999996,5.2415966680000015,7.472861112999999,0.49223221899999986,6.5855111100000014,0,0,3.1968338889999997,0.15885888700000003,0.4095833330000001,0.087612221,0.7634527779999999,0.231892226,0.3283722229999999,0.028922778000000003,0,0,11.858486665000003,3.7395644480000003,0.030336111,0.051544999999999994,0.008080558,0.002868887000000001,0.575391667,0.28500278000000007,0.5023105529999999,0.693422222,0.0032055570000000012
2015-10-15,0,0,5.7330322219999985,0.5651600070000001,0.8274522219999997,0.057653331999999995,0.024285553000000015,0.181707776,1.4095611089999995,2.0323733290000003,3.328273335999999,5.408005560000001,0.8698344469999999,9.109049998999998,0,0,0.17715388899999998,0.162503335,0.7861133320000001,0.08719611299999999,0.593956665,0.23276610800000008,0.34069277900000006,0.029221109000000006,0,0,3.0639127789999994,3.911595553999999,0.004537219999999999,0.058206668,0.0029155529999999995,0.0008100000000000002,0.540657224,0.265057224,0.4882944420000002,0.689833333,0.0014588919999999996
2015-10-16,0,0,3.458953336000001,0.608427781,0.8346244449999999,0.05397888900000001,0.024354442000000004,0.18432666999999997,1.4479411129999993,1.7435722220000005,4.6226900010000005,6.067546669,0.8569555599999998,5.134248886999998,0,0,0.17684833200000002,0.16234999799999997,0.476312779,0.087274998,0.3039816649999999,0.23171611200000009,0.322778887,0.029053890000000002,0,0,2.9983505580000007,3.7170550039999997,0.004180555999999999,0.08318444500000001,0.002674999000000001,0.000697221,0.5324011140000001,0.28931666699999997,0.4880283359999999,0.6868750020000002,0.0014594419999999998
2015-10-17,0,0,7.448521111000001,0.6028788860000001,0.8783866670000001,0.062893329,0.027863328,0.19322000400000006,2.4746844439999993,1.0081588950000002,4.508008881999999,5.324775554999999,0.47578555800000005,5.136142221000001,0,0,0.17190667000000004,10.29842722,0.4302572189999999,0.08633555600000002,0.5788055539999999,1.0106833330000002,0.32644666400000005,0.02632166899999999,0,0,3.920169998,3.8818433310000002,0.0062927799999999996,0.05316889000000002,0.005548889999999999,0.001300555,0.5501666669999999,0.36183611299999996,0.6051844440000002,0.7413694420000002,0.0020583370000000004
2015-10-18,0,0,4.7352344450000015,0.7442677740000002,0.8641744450000001,0.061438888000000004,0.024592222999999996,0.18540445000000005,2.4630666650000013,0.996465554,3.534645558000001,8.257938890000002,0.816863334,5.929367779000004,0,0,0.1756072220000001,0.18272722000000002,0.250505553,0.08930833199999998,0.7934061110000005,0.23161111299999998,0.29414333300000006,0.02879666799999999,0,0,3.5688349989999986,4.085726666999999,0.005594444999999999,0.061266667,0.003076109,0.0007611089999999999,0.5180766680000001,0.27266055299999997,0.4838722200000002,0.702007776,0.0015999999999999999
2015-10-19,0,0,3.99402111,0.5715966659999999,0.8601744430000001,0.055232225,0.024642225000000007,0.18034778099999996,1.4062700010000007,2.216107776000001,5.23206333,7.419332222000001,1.351776666,5.501676659,0,0,0.176128332,0.18275055500000006,0.315273887,0.08666944600000001,0.5695038899999999,0.231515558,0.29111166699999996,0.028902773999999996,0,0,4.400027221999999,4.124036668,0.007757777000000001,0.06509166899999999,0.003441668,0.0010149999999999998,0.5187127780000002,0.276367223,0.48163721900000006,0.69074222,0.0016750019999999997
2015-10-20,0,0,4.341164446,0.7127088880000001,0.8622966680000002,0.04901888999999998,0.023818887000000004,0.18435000100000007,1.3159588869999999,1.374076665,1.0370611100000007,5.664199996000001,0.48529333199999997,5.251350001999999,0,0,3.493663334,0.178644443,0.29850722299999993,0.08675222299999999,0.716624447,0.23096833399999991,0.289313333,0.028563888000000006,0,0,3.3485494439999997,4.484785556000001,0.005156667,0.049886114000000016,0.0025883330000000004,0.000707778,0.5215955550000001,0.25794611000000006,0.49271055799999997,0.692504999,0.0014744479999999997
2015-10-21,0,0,2.410178894,0.7291777690000001,0.8528388890000004,0.055755549999999994,0.023287778999999995,0.18340777899999997,1.4164966709999998,1.1681888900000004,5.908657773000002,6.3343688930000015,0.4937366660000001,5.174296664000001,0,0,0.17661499899999997,0.18311610900000003,0.4621683320000001,0.08744666399999995,0.7113855559999999,0.230431112,0.286965002,0.028685001,0,0,2.8115211100000006,3.9335372219999982,0.003932777000000001,0.051342217999999995,0.002285555,0.000693333,0.5185000000000001,0.31130111299999996,0.48291666299999986,0.6984261119999998,0.001436666
2015-10-22,0,0,6.911231111,0.6355266680000002,0.840797783,0.08623555799999998,0.02388555100000001,0.182391108,2.5111166660000013,2.449247775,2.897335551,7.103087772999999,0.6554033350000001,11.534723330999999,0,0,0.17748611400000003,1.19315667,0.313149998,0.08902166799999998,1.7062722230000007,0.35900889,0.29068944199999996,0.028319998,0,0,8.106416667000001,3.7721094490000007,0.019618331999999995,0.051002224000000006,0.0059077800000000005,0.0019044469999999997,0.594948331,0.317199445,0.538417225,0.6769688850000001,0.0024661130000000002
2015-10-23,0,0,3.7902811090000013,0.9923033349999997,0.9704033369999998,0.057862216999999994,0.023090003999999994,0.18358667000000006,1.4077155540000006,1.1032266649999998,5.446365553999998,5.828516668999999,0.65516667,5.979952221,0,0,0.176325553,0.6515155549999997,0.5375577769999998,0.087715554,1.0054305539999995,0.23035333,0.289928329,0.028715556000000003,0,0,4.957936667,3.7708172199999987,0.009497221000000002,0.049584446,0.0038311099999999996,0.0011750010000000004,0.515885,0.257707775,0.478780001,0.6879355559999999,0.001854999
2015-10-24,0,0,8.58793,0.545592229,0.867819995,0.05763000100000001,0.026422222000000006,0.19778222599999998,1.4448811119999998,0.557782222,5.997753336,6.852438887999995,0.8142833340000002,5.788133331000001,0,0,2.028656109,7.170746664000001,0.5400772220000001,0.08626944299999997,0.4979938919999998,1.036096669,0.2891338869999999,0.02640889,0,0,4.124996112000001,3.8258638920000014,0.006310557,0.05178499999999999,0.005042776,0.001225557,0.5161433320000001,0.23762111299999997,0.5087811099999999,0.681065001,0.0019855580000000005
2015-10-25,0,0,7.8076166670000005,0.691377775,0.8591777779999997,0.056837777,0.021090004000000002,0.18530444400000004,1.3921611099999995,2.4935799980000013,3.4893255579999995,7.780901114999999,1.4480666679999998,9.613644446,0,0,0.18551777799999994,4.45105722,0.742693335,0.08758389100000002,0.701966667,0.615256664,0.30052944100000006,0.027805556000000002,0,0,2.9472388879999993,3.9352133360000003,0.0041777789999999995,0.052633890999999995,0.003406113,0.0009272240000000001,0.544701667,0.3068188879999999,0.5147677809999998,0.7556550019999998,0.001749442
2015-10-26,0,0,5.750544445,0.9131299940000004,0.838877779,0.05445666599999998,0.3201466620000002,0.18265110999999995,1.3710166650000004,2.6886977770000007,2.8759000009999998,6.706434446,0.9988499980000001,6.157562217000002,0,0,0.18693833599999998,2.2176338870000003,0.45809111200000013,0.08811944399999998,1.020211112,0.6784300010000001,0.304338887,0.027804444000000005,0,0,3.649157223,3.743637219999999,0.005701665000000001,0.7541544430000002,0.004528886,0.002447778,0.5222111119999999,0.44059722,1.2870849999999998,0.6971783300000001,0.002015555
